Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
30317415,"Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",Steven Kotler,"Kotler, Steven",Jamie Wheal,"=""0062429671""","=""9780062429674""",0,3.97,Dey Street Books,ebook,304,2017,2017,,2018/01/28,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,"=""0060512806""","=""9780060512804""",0,4.25,Avon,Paperback,1139,2002,1999,,2018/01/23,to-read,to-read (#171),to-read,,,,0,,,0,,,,,
6713575,Coders at Work: Reflections on the Craft of Programming,Peter Seibel,"Seibel, Peter",,"=""1430219483""","=""9781430219484""",0,3.92,Apress,Paperback,632,2009,2009,,2018/01/23,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew    Ward,"=""""","=""""",4,3.97,Vintage International,Paperback,123,1989,1942,2018/01/19,2018/01/19,,,read,,,,1,,,0,,,,,
34376766,"Blood, Sweat, and Pixels: The Triumphant, Turbulent Stories Behind How Video Games Are Made",Jason Schreier,"Schreier, Jason",,"=""""","=""""",5,4.26,Harper Paperbacks,Kindle Edition,304,2017,2017,,2018/01/08,,,read,,,,1,,,0,,,,,
25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301233""","=""9780062301239""",5,4.23,Ecco,Hardcover,400,2015,2015,2015/12/05,2015/11/20,biography,biography (#4),read,,,,1,,,0,,,,,
35354618,The Mathematical Corporation: Where Machine Intelligence and Human Ingenuity Achieve the Impossible,Josh Sullivan,"Sullivan, Josh",Angela Zutavern,"=""""","=""""",0,3.45,PublicAffairs,Kindle Edition,291,2017,2017,,2018/01/08,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut,"Vonnegut, Kurt",,"=""0385333846""","=""9780385333849""",3,4.07,Dial Press,Paperback,275,1999,1969,2017/12/29,2014/10/28,,,read,,,,1,,,0,,,,,
33290408,"God Bless You, Mr. Rosewater",Kurt Vonnegut,"Vonnegut, Kurt",,"=""""","=""""",3,3.96,RosettaBooks,Kindle Edition,290,,1965,2017/12/26,2017/12/22,,,read,,,,1,,,0,,,,,
47998,"Hogfather (Discworld, #20)",Terry Pratchett,"Pratchett, Terry",,"=""0061059056""","=""9780061059056""",3,4.24,Harper,Mass Market Paperback,354,1999,1996,2017/12/18,2017/12/06,,,read,,,,1,,,1,,,unspecified,,
7624457,How to Live: A Life of Montaigne in One Question and Twenty Attempts at An Answer,Sarah Bakewell,"Bakewell, Sarah",,"=""0701178922""","=""9780701178925""",0,4.13,Chatto & Windus,Hardcover,387,2010,2010,,2017/12/12,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
29936927,The Best We Could Do,Thi Bui,"Bui, Thi",,"=""1419718770""","=""9781419718779""",0,4.37,Harry N. Abrams,Hardcover,329,2017,2017,,2017/12/07,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus","Martin Hammond, Albert Wittstock, Diskin Clay","=""0140449337""","=""9780140449334""",4,4.23,Penguin Books,Paperback,303,2006,180,2017/12/06,2015/02/06,,,read,,,,1,,,0,,,,,
267349,"The Rock Rats (The Grand Tour, #10; The Asteroid Wars, #2)",Ben Bova,"Bova, Ben",,"=""0812579887""","=""9780812579888""",0,3.72,Tor Science Fiction,Paperback,400,2003,2002,,2017/07/26,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
615570,The Artist's Way,Julia Cameron,"Cameron, Julia",,"=""1585421464""","=""9781585421466""",0,3.90,TarcherPerigee,Paperback,237,2002,1992,,2017/12/01,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
980031,Democracy: The God That Failed,Hans-Hermann Hoppe,"Hoppe, Hans-Hermann",,"=""0765808684""","=""9780765808684""",0,4.22,Taylor & Francis,Paperback,304,2001,2001,,2017/11/23,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
2294004,Out of Their Minds: The Lives and Discoveries of 15 Great Computer Scientists,Dennis E. Shasha,"Shasha, Dennis E.",Cathy A. Lazere,"=""0387979921""","=""9780387979922""",4,3.80,Springer,Hardcover,291,1995,1995,2017/11/15,2017/10/11,,,read,"I recently decided that I wanted to get a better understanding of computer science as a field. My background is in mathematics and physics and I always enjoyed reading about the histories of these fields, so I wanted something similar for computer science. I hoped to get two things out of reading this book: 1) A better understanding of the historical development of the field and 2) inspiration for other intersting works or books to look into. <br/><br/>I think this books delivers reasonably on both fronts, especially considering the short length.<br/><br/>I now have a better understanding of the history of some of the programming languages like FORTAN and Lisp. The book also peaked my interesting to getting closer to the knots and bolts of algorithms in general, so I have decided to give Donald Knuth's The Art of Computer Programming vol. 1 a try. I had considered it before, but this book tipped the scale.<br/><br/><br/><br/>",,,1,,,0,,,,,
23206827,Hvor solen græder: En fortælling fra Syrien,Puk Damsgård,"Damsgård, Puk",,"=""""","=""9788740013429""",0,4.28,Politikens Forlag,Paperback,268,2014,2014,,2017/11/12,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
529511,Code Reading: Open Source Perspective,Diomidis Spinellis,"Spinellis, Diomidis",,"=""0201799405""","=""0785342799408""",0,3.50,Addison Wesley,Paperback,528,2003,2003,,2017/11/09,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""0805095152""","=""9780805095159""",0,4.45,Metropolitan Books,Hardcover,282,2014,2014,,2017/11/02,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
138563,Algorithms,Sanjoy Dasgupta,"Dasgupta, Sanjoy","Christos H. Papadimitriou, Umesh Vazirani","=""0073523402""","=""9780073523408""",0,4.20,McGraw-Hill Education,Paperback,320,2006,2006,,2017/10/30,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
580255,The Ten Faces of Innovation: Strategies for Heightened Creativity,Tom Kelley,"Kelley, Tom",Jonathan Littman,"=""1861978065""","=""9781861978066""",2,3.98,Profile Books,Paperback,288,2006,2005,2017/10/26,2017/10/04,,,read,,,,1,,,0,,,,,
10284614,The Clean Coder: A Code of Conduct for Professional Programmers,Robert C. Martin,"Martin, Robert C.",,"=""0137081073""","=""9780137081073""",0,4.28,Prentice Hall,Paperback,210,2011,2011,,2017/10/18,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
44936,Refactoring: Improving the Design of Existing Code,Martin Fowler,"Fowler, Martin","Kent Beck, Don Roberts, Erich Gamma","=""0201485672""","=""9780201485677""",0,4.23,Addison-Wesley Professional,Hardcover,431,1999,1999,,2017/10/18,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,"Gamma, Erich","Ralph Johnson, John Vlissides, Richard Helm","=""0201633612""","=""9780201633610""",0,4.17,Addison-Wesley Professional,Hardcover,416,1994,1994,,2017/10/18,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
21901026,E.H. Gombrichs lille Verdenshistorie,E.H. Gombrich,"Gombrich, E.H.",,"=""""","=""9788711394052""",5,4.11,Lindhardt og Ringhof,Hardcover,331,2012,1936,2017/10/11,2017/08/18,,,read,,,,1,,,0,,,,,
908047,"Speech and Language Processing: An Introduction to Natural Language Processing, Computational Linguistics and Speech Recognition",Dan Jurafsky,"Jurafsky, Dan",James H. Martin,"=""0130950696""","=""9780130950697""",0,4.17,Prentice Hall,Hardcover,934,2000,2000,,2017/10/05,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
35081671,The Weekend Effect: The Life-Changing Benefits of Taking Two Days Off,Katrina Onstad,"Onstad, Katrina",,"=""""","=""""",0,3.66,Piatkus,Kindle Edition,304,2017,2017,,2017/05/15,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
40959,Art Through Innovation: Success Through Innovation the Ideo Way,Tom Kelley,"Kelley, Tom",Jonathan Littman,"=""186197583X""","=""9781861975836""",3,3.95,Profile Books(GB),Paperback,307,2002,2001,2017/10/04,2017/09/29,,,read,,,,1,,,0,,,,,
16693346,"Hacking Healthcare: A Guide to Standards, Workflows, and Meaningful Use",Fred Trotter,"Trotter, Fred",David Uhlman,"=""1449318797""","=""9781449318796""",0,3.97,O'Reilly Media,ebook,248,2011,2011,,2017/09/28,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
19395553,Our Mathematical Universe: My Quest for the Ultimate Nature of Reality,Max Tegmark,"Tegmark, Max",,"=""1846144760""","=""9781846144769""",0,4.15,Allen Lane,Hardcover,432,2014,2012,,2017/09/28,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
22500958,The Age of Acquiescence: The Life and Death of American Resistance to Organized Wealth and Power,Steve Fraser,"Fraser, Steve",,"=""0316185434""","=""9780316185431""",0,3.85,"Little, Brown and Company",Hardcover,480,2015,2015,,2017/09/28,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
31706504,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,Eric Barker,"Barker, Eric",,"=""0062416170""","=""9780062416179""",0,4.20,HarperOne,ebook,224,2017,2017,,2017/09/21,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
71730,Nonviolent Communication: A Language of Life,Marshall B. Rosenberg,"Rosenberg, Marshall B.",Arun Gandhi,"=""1892005034""","=""9781892005038""",0,4.34,Puddledancer Press,Paperback,220,2003,1999,,2017/09/20,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
26634594,The Rise and Fall of American Growth: The U.S. Standard of Living Since the Civil War,Robert J. Gordon,"Gordon, Robert J.",,"=""0691147728""","=""9780691147727""",0,4.17,Princeton University Press,Hardcover,784,2016,2016,,2017/09/20,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
29940834,The Great Convergence: Information Technology and the New Globalization,Richard Baldwin,"Baldwin, Richard",,"=""067466048X""","=""9780674660489""",0,4.16,Belknap Press,Hardcover,344,2016,,,2017/09/20,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
53981,The Great Transformation: The Political and Economic Origins of Our Time,Karl Polanyi,"Polanyi, Karl","Joseph E. Stiglitz, Fred L. Block","=""080705643X""","=""9780807056431""",0,4.19,Beacon Press,Paperback,360,2001,1944,,2017/09/20,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
32109569,"We Are Legion (Bobiverse, #1)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",0,4.29,Worldbuilders Press,Kindle Edition,304,2016,2016,,2017/09/10,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
25411546,Neurale netværk: Computere med intuition,Søren Brunak,"Brunak, Søren",Benny Lautrup,"=""8716100034""","=""9788716100030""",4,4.60,Munksgaard,Paperback,160,1988,1988,2017/08/31,2017/08/31,,,read,,,,1,,,0,,,,,
24072897,Deep Learning,Ian Goodfellow,"Goodfellow, Ian","Yoshua Bengio, Aaron Courville","=""""","=""""",0,4.47,The MIT Press,ebook,787,2016,,,2017/08/26,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
100467,Small Giants: Companies That Choose to Be Great Instead of Big,Bo Burlingham,"Burlingham, Bo",,"=""1591841496""","=""9781591841494""",0,3.89,Portfolio,Paperback,224,2007,2005,,2017/08/24,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
34691713,Natural Language Processing with Pytorch: Build Intelligent Language Applications Using Deep Learning,Delip Rao,"Rao, Delip",,"=""1491978236""","=""9781491978238""",0,4.22,O'Reilly Media,Paperback,256,2019,,,2017/08/17,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
27276428,The Gene: An Intimate History,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""1476733503""","=""9781476733500""",0,4.38,Scribner,Hardcover,592,2016,2016,,2017/08/11,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",0,4.31,Scribner,Hardcover,571,2010,2010,,2017/08/05,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316204366""","=""9780316204361""",0,3.93,"Little, Brown and Company",Hardcover,305,2013,2009,,2017/08/05,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
7507825,At Home: A Short History of Private Life,Bill Bryson,"Bryson, Bill",,"=""0767919386""","=""9780767919388""",0,3.97,Doubleday,Hardcover,497,2010,2010,,2017/08/05,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
25814403,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,E.J. Dionne Jr.,"Jr., E.J. Dionne",,"=""1476763798""","=""9781476763798""",0,4.05,Simon  Schuster,Hardcover,534,2016,2016,,2017/08/05,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
11522265,Spildte kræfter,Henrik Dahl,"Dahl, Henrik",,"=""""","=""9788702114591""",4,3.41,Gyldendal,Paperback,152,2011,2011,2017/08/04,2017/08/04,,,read,,,,1,,,0,,,,,
33664415,The Idea of Socialism: Towards a Renewal,Axel Honneth,"Honneth, Axel",,"=""""","=""""",2,3.45,Polity,Kindle Edition,216,2016,2015,2017/08/02,2017/08/01,,,read,,,,1,,,0,,,,,
12739043,One Bite at a Time: 52 Projects for Making Life Simpler,Tsh Oxenreider,"Oxenreider, Tsh",,"=""""","=""""",0,3.92,,Kindle Edition,236,,2011,,2017/07/28,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
11797471,The Idea Factory: Bell Labs and the Great Age of American Innovation,Jon Gertner,"Gertner, Jon",,"=""1594203288""","=""9781594203282""",0,4.16,Penguin Press,Hardcover,432,2012,2012,,2017/07/28,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
12383405,Thinking the Twentieth Century,Tony Judt,"Judt, Tony",Timothy Snyder,"=""0434017426""","=""9780434017423""",5,4.23,Heinemann,Hardcover,414,2012,2012,2017/07/28,2017/04/05,,,read,,,,1,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",4,4.20,Broadway Books,Paperback,544,2004,2003,2017/07/26,2017/04/16,,,read,,,,1,,,0,,,,,
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",4,4.13,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,2015/03/13,2015/03/04,psychology,psychology (#1),read,,,,1,,,0,,,,,
11581907,"Too Big to Know: Rethinking Knowledge Now That the Facts Aren't the Facts, Experts Are Everywhere, and the Smartest Person in the Room Is the Room",David Weinberger,"Weinberger, David",,"=""0465021425""","=""9780465021420""",2,3.80,Basic Books,Hardcover,231,2012,2012,2017/07/20,2017/03/25,,,read,,,,1,,,0,,,,,
28646693,Practical Statistics for Data Scientists: 50 Essential Concepts,Peter Bruce,"Bruce, Peter",Andrew Bruce,"=""1491952962""","=""9781491952962""",0,4.00,O'Reilly Media,Paperback,318,2017,,,2017/07/11,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
368593,The 4-Hour Workweek,Timothy Ferriss,"Ferriss, Timothy",,"=""0307353133""","=""9780307353139""",5,3.87,Harmony,ebook,308,2007,2007,2017/06/21,2017/04/09,,,read,,,,1,,,0,,,,,
16234910,Imbalanced Learning,Haibo He,"He, Haibo",Yunqian Ma,"=""1118074629""","=""9781118074626""",0,3.00,Wiley-IEEE Press,Hardcover,210,2013,2013,,2017/07/07,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
23168277,The Sympathizer,Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",5,4.00,Grove Press,Hardcover,371,2015,2015,2017/06/28,2017/05/29,,,read,,,,1,,,0,,,,,
4865,How to Win Friends and Influence People,Dale Carnegie,"Carnegie, Dale",,"=""""","=""9780671723651""",4,4.18,Gallery Books,Paperback,288,1998,1936,2009/01/24,2017/04/24,,,read,,,,1,,,0,,,,,
25135194,Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics,Tim Marshall,"Marshall, Tim",,"=""1783961414""","=""9781783961412""",4,4.24,Elliott & Thompson,Hardcover,256,2015,2015,2017/06/19,2017/06/03,,,read,,,,1,,,0,,,,,
941764,Against the Fall of Night / Beyond the Fall of Night,Arthur C. Clarke,"Clarke, Arthur C.",Gregory Benford,"=""1857230264""","=""9781857230260""",2,3.86,Orbit,Paperback,326,1992,1991,2017/06/25,2017/06/14,,,read,,,,1,,,0,,,,,
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",Cathy Hirano,"=""1607747308""","=""9781607747307""",5,3.82,Ten Speed Press,Hardcover,206,2014,2011,2017/06/03,2015/01/08,,,read,,,,1,,,0,,,,,
34999438,Deep Learning with Keras: Implementing deep learning models and neural networks with the power of Python,Antonio Gulli,"Gulli, Antonio",Sujit Pal,"=""""","=""""",0,4.06,Packt Publishing,Kindle Edition,318,2017,,,2017/05/30,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
6919462,Dive Into Python 3,Mark Pilgrim,"Pilgrim, Mark",,"=""1430224150""","=""9781430224150""",0,3.84,Apress,Paperback,360,2009,2009,,2017/03/27,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
83518,The Singularity is Near: When Humans Transcend Biology,Ray Kurzweil,"Kurzweil, Ray",,"=""0143037889""","=""9780143037880""",2,3.94,Penguin ,Trade Paperback,652,2006,2005,2017/05/22,2017/04/24,,,read,,,,1,,,0,,,,,
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",4,4.13,Vintage International,Paperback,467,2006,2002,2017/05/21,2016/03/26,,,read,,,,1,,,0,,,,,
27220736,Shoe Dog: A Memoir by the Creator of NIKE,Phil Knight,"Knight, Phil",,"=""1501135910""","=""9781501135910""",5,4.47,Scribner,Hardcover,386,2016,2016,2017/05/02,2017/04/09,,,read,,,,1,,,0,,,,,
30139664,Walkaway,Cory Doctorow,"Doctorow, Cory",,"=""0765392763""","=""9780765392763""",0,3.74,Tor Books,Hardcover,384,2017,2017,,2017/05/01,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
27272504,Overcomplicated: Technology at the Limits of Comprehension,Samuel Arbesman,"Arbesman, Samuel",,"=""1591847761""","=""9781591847762""",0,3.43,Current,Hardcover,240,2016,2016,,2017/04/24,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
13268364,Pharmageddon,David Healy,"Healy, David",,"=""0520270983""","=""9780520270985""",0,4.17,University of California Press,Hardcover,320,2012,2012,,2017/04/24,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
11366,The Guns of August,Barbara W. Tuchman,"Tuchman, Barbara W.",Robert K. Massie,"=""0345476093""","=""9780345476098""",0,4.18,Ballantine Books,Paperback,606,2004,1962,,2017/04/24,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
1237300,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,"Klein, Naomi",,"=""0805079831""","=""9780805079838""",0,4.23,Metropolitan Books,Hardcover,558,2007,2006,,2017/04/24,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,"Preston, Richard",Αλέκος Μανωλίδης,"=""0385495226""","=""9780385495226""",0,4.11,Anchor Books,Paperback,352,1999,1994,,2017/04/24,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
18077875,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137382""","=""9780804137386""",3,4.03,Crown Business,Hardcover,260,2014,2011,2017/04/23,2015/01/08,,,read,,,,1,,,0,,,,,
31526057,Ståsteder,Svend Brinkmann,"Brinkmann, Svend",,"=""""","=""9788702192223""",5,3.73,Gyldendal,Paperback,200,2016,,2017/04/15,2017/04/12,,,read,,,,1,,,0,,,,,
2714607,The Ascent of Money: A Financial History of the World,Niall Ferguson,"Ferguson, Niall",,"=""1594201927""","=""9781594201929""",3,3.89,Penguin Press,Hardcover,442,2008,2007,2017/04/11,2017/04/05,,,read,,,,1,,,0,,,,,
851520,Eating Well for Optimum Health,Andrew Weil,"Weil, Andrew",,"=""0060959584""","=""9780060959586""",0,3.91,Quill,Paperback,307,2001,2000,2013/01/01,2016/08/05,health,health (#1),read,,,,1,,,0,,,,,
20821049,The Moral Case for Fossil Fuels,Alex      Epstein,"Epstein, Alex",,"=""1591847443""","=""9781591847441""",3,4.12,Portfolio,Hardcover,248,2014,2014,2016/01/01,2016/11/21,,,read,,,,1,,,0,,,,,
1051150,The Curious Enlightenement of Professor Caritat,Steven Lukes,"Lukes, Steven",,"=""1859840736""","=""9781859840733""",4,3.79,Verso,Hardcover,272,1996,1995,2017/04/10,2017/04/02,,,read,,,,1,,,0,,,,,
23290697,Stå fast,Svend Brinkmann,"Brinkmann, Svend",,"=""""","=""9788702161755""",4,3.68,Gyldendal,Paperback,158,2014,2014,2017/04/08,2017/04/08,,,read,,,,1,,,0,,,,,
23419,The Consolations of Philosophy,Alain de Botton,"Botton, Alain de",,"=""0679779175""","=""9780679779179""",0,4.00,Vintage,Paperback,265,2001,2000,,2017/04/08,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
29658,Postwar: A History of Europe Since 1945,Tony Judt,"Judt, Tony",,"=""0143037757""","=""9780143037750""",0,4.34,Penguin Books,Paperback,933,2006,2005,,2017/04/05,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
17912929,Introducing Python: Modern Computing in Simple Packages,Bill Lubanovic,"Lubanovic, Bill",,"=""1449359361""","=""9781449359362""",0,4.27,O'Reilly Media,Paperback,454,2014,2013,,2017/03/30,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
18626866,Civil Disobedience,Henry David Thoreau,"Thoreau, Henry David",,"=""""","=""""",4,3.96,Public Domain Books,Kindle Edition,33,2012,1849,2017/03/25,2017/03/25,,,read,,,,1,,,0,,,,,
22928874,Rise of the Robots: Technology and the Threat of a Jobless Future,Martin Ford,"Ford, Martin",,"=""0465059996""","=""9780465059997""",5,4.03,Basic Books,Hardcover,352,2015,2015,2017/03/25,2016/11/03,,,read,,,,1,,,0,,,,,
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,4.30,Basic Books,Paperback,777,1999,1979,,2014/06/14,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson,"Abelson, Harold","Gerald Jay Sussman, Julie Sussman","=""0262510871""","=""9780262510875""",0,4.45,Mit Press,Paperback,657,1996,1984,,2017/03/14,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",0,4.19,William Morrow,Hardcover,937,2008,2008,,2017/03/13,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
108986,Introduction to Algorithms,Thomas H. Cormen,"Cormen, Thomas H.","Charles E. Leiserson, Ronald L. Rivest, Clifford Stein","=""0262032937""","=""9780262032933""",0,4.32,MIT Press (MA),Hardcover,1180,2001,1989,,2017/03/13,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
112264,Data Structures and Algorithms,Alfred V. Aho,"Aho, Alfred V.","John E. Hopcroft, Jeffrey D. Ullman","=""0201000237""","=""9780201000238""",0,3.88,Pearson,Paperback,448,1983,2010,,2017/03/13,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
533070,Computer Science: An Overview,J. Glenn Brookshear,"Brookshear, J. Glenn",,"=""0321387015""","=""9780321387011""",0,3.78,Addison Wesley Publishing Company,Paperback,599,2006,1985,,2017/03/13,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
26156793,Putin Country: A Journey into the Real Russia,Anne Garrels,"Garrels, Anne",,"=""0374710430""","=""9780374710439""",4,3.94,"Farrar, Straus and Giroux",Hardcover,228,2016,2016,2017/03/13,2017/03/10,,,read,,,,1,,,0,,,,,
17248798,The Power of Habit: Why We Do What We Do and How to Change,Charles Duhigg,"Duhigg, Charles",,"=""1847946240""","=""9781847946249""",2,4.08,Random House,Paperback,371,2013,2012,2014/07/25,2014/07/09,"psychology, self-improvement","psychology (#5), self-improvement (#6)",read,,,,1,,,0,,,,,
34490192,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,Kelly Weinersmith,"Weinersmith, Kelly",Zach Weinersmith,"=""0399563822""","=""9780399563829""",0,3.95,Penguin Press,Hardcover,368,2017,2017,,2017/03/06,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
411722,All of Statistics: A Concise Course in Statistical Inference,Larry Wasserman,"Wasserman, Larry",,"=""0387402721""","=""9780387402727""",0,4.20,Springer,Hardcover,442,2004,2003,,2017/03/06,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
31934455,Deep Thinking: Where Machine Intelligence Ends and Human Creativity Begins,Garry Kasparov,"Kasparov, Garry",Mig Greengard,"=""1478920335""","=""9781478920335""",0,3.94,PublicAffairs,Audio CD,,2017,2017,,2017/03/02,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
437689,Advice for a Young Investigator,Santiago Ramón y Cajal,"Cajal, Santiago Ramón y",,"=""0262681501""","=""9780262681506""",0,3.95,MIT Press (MA),Paperback,150,2004,1897,,2017/03/02,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
7623692,The Age Of Absurdity: Why Modern Life Makes It Hard To Be Happy,Michael Foley,"Foley, Michael",,"=""1847375243""","=""9781847375247""",3,3.89,Simon & Schuster,Paperback,240,2010,2010,2017/03/02,2016/11/03,,,read,,,,1,,,0,,,,,
30809689,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""039360909X""","=""9780393609097""",5,4.10,W. W. Norton & Company,Hardcover,299,2017,2017,2017/02/22,2017/02/16,,,read,,,,1,,,0,,,,,
23398714,Humans Are Underrated: Proving Your Value in the Age of Brilliant Technology,Geoff Colvin,"Colvin, Geoff",,"=""1591847206""","=""9781591847205""",3,3.79,Portfolio,Hardcover,248,2015,2015,2017/02/22,2016/11/03,,,read,,,,1,,,0,,,,,
64222,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060502932""","=""9780060502935""",5,4.38,HarperTorch,Mass Market Paperback,394,2005,2004,2017/02/13,2017/01/21,,,read,,,,1,,,0,,,,,
12605157,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",Chris Guillebeau,"Guillebeau, Chris",,"=""0307951529""","=""9780307951526""",3,3.83,Crown Business,Hardcover,268,2012,2012,2017/02/08,2017/02/08,,,read,,,,1,,,0,,,,,
25790946,In Our Own Image: Savior or Destroyer? The History and Future of Artificial Intelligence,George Zarkadakis,"Zarkadakis, George",,"=""1605989649""","=""9781605989648""",4,3.92,Pegasus Books,Hardcover,384,2016,2016,2017/02/01,2017/01/23,,,read,,,,1,,,0,,,,,
