x,y,z
1.0589611306,1.8616812603,13.4865577516
1.0915182454,1.9168362688,13.3515441629
1.1250065155,1.9742861471,13.2184595758
1.1594808669,2.0341050722,13.0873165539
1.1949970520,2.0963709017,12.9581299493
1.2316117642,2.1611652577,12.8309170639
1.2693827510,2.2285736145,12.7056978194
1.3083689230,2.2986853943,12.5824949192
1.3486304680,2.3715940531,12.4613340639
1.3902289592,2.4473971750,12.3422441479
1.4332274639,2.5261965661,12.2252574736
1.4776906544,2.6080983349,12.1104100228
1.5236849137,2.6932129925,11.9977416872
1.5712784431,2.7816555365,11.8872965540
1.6205413691,2.8735455202,11.7791232343
1.6715458481,2.9690071552,11.6732751436
1.7243661697,3.0681693644,11.5698108802
1.7790788598,3.1711658467,11.4687946025
1.8357627836,3.2781351591,11.3702963929
1.8944992400,3.3892207213,11.2743927404
1.9553720620,3.5045708776,11.1811669689
2.0184677131,3.6243389282,11.0907097166
2.0838753675,3.7486830647,11.0031195294
2.1516870083,3.8777664179,10.9185033634
2.2219975073,4.0117569958,10.8369772042
2.2949046873,4.1508275407,10.7586667684
2.3705094146,4.2951555322,10.6837081141
2.4489156454,4.4449229662,10.6122484267
2.5302304724,4.6003161380,10.5444468226
2.6145641964,4.7615255333,10.4804751128
2.7020303271,4.9287454026,10.4205187525
2.7927456034,5.1021734189,10.3647777778
2.8868300047,5.2820102975,10.3134677742
2.9844067238,5.4684592574,10.2668209296
3.0856021455,5.6617254858,10.2250871325
3.1905457498,5.8620152889,10.1885351649
3.2993700588,6.0695354279,10.1574538967
3.4122104836,6.2844920561,10.1321535564
3.5292051877,6.5070897069,10.1129670601
3.6504948884,6.7375300366,10.1002513758
3.7762225948,6.9760103295,10.0943889343
3.9065333630,7.2227220480,10.0957890975
4.0415738829,7.4778487678,10.1048895783
4.1814921462,7.7415643854,10.1221580111
4.3264368917,8.0140305482,10.1480933391
4.4765571070,8.2953942437,10.1832273831
4.6320013588,8.5857848137,10.2281262139
4.7929170384,8.8853106607,10.2833915044
4.9594495859,9.1940558652,10.3496619402
5.1317414181,9.5120758753,10.4276140931
5.3099309868,9.8393935248,10.5179637874
5.4941514116,10.1759938354,10.6214664013
5.6845292304,10.5218190443,10.7389177884
5.8811828171,10.8767627552,10.8711542152
6.0842206134,11.2406635516,11.0190518869
6.2937393056,11.6132984624,11.1835264450
6.5098217480,11.9943757433,11.3655317520
6.7325345889,12.3835270334,11.5660574937
6.9619257857,12.7802991762,11.7861266476
7.1980218208,13.1841456532,12.0267914691
7.4408247348,13.5944174796,12.2891290420
7.6903088477,14.0103539671,12.5742348714
7.9464173079,14.4310730501,12.8832159962
8.2090583463,14.8555617962,13.2171817924
8.4781013381,15.2826667227,13.5772338690
8.7533726155,15.7110845651,13.9644536587
9.0346511284,16.1393535472,14.3798884083
9.3216638873,16.5658451407,14.8245350953
9.6140813642,16.9887574650,15.2993221341
9.9115127904,17.4061099155,15.8050888938
10.2135014561,17.8157393194,16.3425634402
10.5195201223,18.2152990119,16.9123377492
10.8289665826,18.6022604336,17.5148410363
11.1411596180,18.9739183819,18.1503115769
11.4553352884,19.3273998343,18.8187669065
11.7706438251,19.6596773659,19.5199729865
12.0861473701,19.9675878539,20.2534133713
12.4008184821,20.2478560281,21.0182582497
12.7135398254,20.4971242415,21.8133347755
13.0231052271,20.7119883232,22.6371000687
13.3282220395,20.8890392292,23.4876166562
13.6275153148,21.0249111937,24.3625330042
13.9195338101,21.1163352285,25.2590701444
14.2027578272,21.1601979545,26.1740143759
14.4756093048,21.1536046023,27.1037195282
14.7364639479,21.0939445085,28.0441184957
14.9836654868,20.9789592679,28.9907445004
15.2155421172,20.8068079600,29.9387660645
15.4304246915,20.5761327092,30.8830308527
15.6266667855,20.2861173704,31.8181234756
15.8026661032,19.9365394958,32.7384339567
15.9568868791,19.5278127306,33.6382363882
16.0878828722,19.0610168797,34.5117766841
16.1943203146,18.5379141301,35.3533666958
16.2750003446,17.9609497086,36.1574826680
16.3288802389,17.3332357764,36.9188647948
16.3550928449,16.6585181907,37.6326147195
16.3529635992,15.9411263917,38.2942875349
16.3220245982,15.1859075547,38.8999750727
16.2620252786,14.3981466016,39.4463776568
16.1729392812,13.5834744764,39.9308614075
16.0549672660,12.7477676494,40.3514991587
15.9085355533,11.8970421377,40.7070936173
15.7342906157,11.0373464418,40.9971820528
15.5330896495,10.1746548009,41.2220233803
15.3059873546,9.3147668148,41.3825675122
15.0542195021,8.4632147733,41.4804095382
14.7791836936,7.6251819666,41.5177305299
14.4824179291,6.8054338046,41.4972277735
14.1655775878,6.0082631205,41.4220372992
13.8304114599,5.2374503185,41.2956517280
13.4787374495,4.4962383791,41.1218363727
13.1124185347,3.7873221572,40.9045463255
12.7333395160,3.1128508983,40.6478469495
12.3433850127,2.4744425227,40.3558397905
11.9444190861,1.8732079485,40.0325954835
11.5382667828,1.3097835751,39.6820947703
11.1266978040,0.7843700118,39.3081782968
10.7114124297,0.2967751288,38.9145054591
10.2940297320,-0.1535402751,38.5045221846
9.8760780735,-0.5674157527,38.0814372746
9.4589878031,-0.9459448800,37.6482066801
9.0440860320,-1.2904303806,37.2075249313
8.6325933281,-1.6023416186,36.7618228255
8.2256221504,-1.8832751188,36.3132704505
7.8241768234,-2.1349185771,35.8637845834
7.4291548487,-2.3590186159,35.4150395769
7.0413493600,-2.5573523722,34.9684809153
6.6614525159,-2.7317029329,34.5253406239
6.2900596486,-2.8838384630,34.0866538867
5.9276739999,-3.0154948234,33.6532762935
5.5747118888,-3.1283614190,33.2259012323
5.2315081715,-3.2240699873,32.8050770234
4.8983218740,-3.3041860169,32.3912234938
4.5753418933,-3.3702024716,31.9846477651
4.2626926842,-3.4235355327,31.5855590861
3.9604398505,-3.4655220568,31.1940825805
3.6685955886,-3.4974184772,30.8102718690
3.3871239366,-3.5204009037,30.4341205384
3.1159457957,-3.5355662023,30.0655724692
2.8549436933,-3.5439338467,29.7045310376
2.6039662752,-3.5464483768,29.3508672585
2.3628325171,-3.5439823160,29.0044269280
2.1313356478,-3.5373394136,28.6650368286
1.9092467879,-3.5272581125,28.3325100799
1.6963183075,-3.5144151509,28.0066507129
1.4922869084,-3.4994292308,27.6872575337
1.2968764410,-3.4828646760,27.3741273602
1.1098004696,-3.4652350557,27.0670577032
0.9307645955,-3.4470067334,26.7658489511
0.7594685520,-3.4286022940,26.4703061280
0.5956080852,-3.4104038528,26.1802402803
0.4388766345,-3.3927562251,25.8954695388
0.2889668257,-3.3759699352,25.6158199123
0.1455717905,-3.3603240770,25.3411258487
0.0083863252,-3.3460690142,25.0712306005
-0.1228920985,-3.3334289185,24.8059864364
-0.2485624591,-3.3226041599,24.5452547137
-0.3689194358,-3.3137735394,24.2889058506
-0.4842527728,-3.3070963740,24.0368192185
-0.5948467481,-3.3027144465,23.7888829597
-0.7009797358,-3.3007538134,23.5449937684
-0.8029238551,-3.3013264884,23.3050566322
-0.9009446960,-3.3045320025,23.0689845492
-0.9953011147,-3.3104588479,22.8366982395
-1.0862450912,-3.3191858145,22.6081258455
-1.1740216438,-3.3307832226,22.3832026382
-1.2588687920,-3.3453140594,22.1618707313
-1.3410175649,-3.3628350254,21.9440788052
-1.4206920471,-3.3833974965,21.7297818500
-1.4981094614,-3.4070484041,21.5189409236
-1.5734802783,-3.4338310451,21.3115229315
-1.6470083547,-3.4637858174,21.1075004287
-1.7188910914,-3.4969508955,20.9068514449
-1.7893196114,-3.5333628423,20.7095593330
-1.8584789558,-3.5730571624,20.5156126405
-1.9265482884,-3.6160688074,20.3250050075
-1.9937011153,-3.6624326253,20.1377350863
-2.0601055095,-3.7121837672,19.9538064874
-2.1259243413,-3.7653580513,19.7732277476
-2.1913155286,-3.8219922629,19.5960123237
-2.2564322514,-3.8821244660,19.4221786062
-2.3214232111,-3.9457942195,19.2517499607
-2.3864328605,-4.0130427959,19.0847547868
-2.4516016413,-4.0839133536,18.9212266020
-2.5170662260,-4.1584510654,18.7612041482
-2.5829597324,-4.2367032436,18.6047315147
-2.6494119667,-4.3187193949,18.4518582907
-2.7165496217,-4.4045512842,18.3026397285
-2.7844965038,-4.4942529350,18.1571369375
-2.8533737228,-4.5878806200,18.0154170888
-2.9232998926,-4.6854928116,17.8775536470
-2.9943913104,-4.7871501013,17.7436266177
-3.0667621273,-4.8929150902,17.6137228140
-3.1405245129,-5.0028522422,17.4879361450
-3.2157887932,-5.1170277004,17.3663679158
-3.2926636059,-5.2355090875,17.2491271598
-3.3712559967,-5.3583652279,17.1363309663
-3.4516715242,-5.4856658561,17.0281048378
-3.5340143719,-5.6174813113,16.9245830733
-3.6183873844,-5.7538820920,16.8259091306
-3.7048921404,-5.8949384681,16.7322360399
-3.7936289913,-6.0407200114,16.6437268187
-3.8846970338,-6.1912949663,16.5605548512
-3.9781941375,-6.3467297479,16.4829043566
-4.0742168958,-6.5070882449,16.4109707995
-4.1728605314,-6.6724310048,16.3449612748
-4.2742188591,-6.8428145670,16.2850950114
-4.3783841237,-7.0182904661,16.2316037140
-4.4854468471,-7.1989042568,16.1847319631
-4.5954956862,-7.3846945755,16.1447376865
-4.7086171466,-7.5756918154,16.1118923616
-4.8248953598,-7.7719169725,16.0864814319
-4.9444118027,-7.9733803384,16.0688046328
-5.0672448748,-8.1800798457,16.0591759832
-5.1934695851,-8.3919996664,16.0579241861
-5.3231570934,-8.6091084695,16.0653926348
-5.4563741519,-8.8313574599,16.0819391542
-5.5931826610,-9.0586786237,16.1079362732
-5.7336389942,-9.2909825357,16.1437706580
-5.8777933214,-9.5281561277,16.1898426582
-6.0256889629,-9.7700604623,16.2465661543
-6.1773615119,-10.0165282030,16.3143673035
-6.3328379836,-10.2673610296,16.3936836456
-6.4921359117,-10.5223270082,16.4849630035
-6.6552623498,-10.7811578301,16.5886619779
-6.8222127981,-11.0435459047,16.7052442233
-6.9929700277,-11.3091415250,16.8351779411
-7.1675028994,-11.5775497833,16.9789338372
-7.3457650764,-11.8483278488,17.1369818576
-7.5276936718,-12.1209817939,17.3097882111
-7.7132078550,-12.3949640171,17.4978113263
-7.9022073718,-12.6696703341,17.7014977668
-8.0945710568,-12.9444375454,17.9212774735
-8.2901553003,-13.2185412844,18.1575583661
-8.4887924341,-13.4911936525,18.4107207977
-8.6902892511,-13.7615423838,18.6811108803
-8.8944253868,-14.0286693642,18.9690337825
-9.1009518072,-14.2915901981,19.2747463706
-9.3095893384,-14.5492545690,19.5984492322
-9.5200272849,-14.8005474092,19.9402782647
-9.7319221745,-15.0442908591,20.3002960483
-9.9448966005,-15.2792472066,20.6784826922
-10.1585383499,-15.5041233159,21.0747267150
-10.3723996051,-15.7175757864,21.4888154808
-10.5859966158,-15.9182180876,21.9204262710
-10.7988094396,-16.1046284325,22.3691168624
-11.0102823081,-16.2753598416,22.8343174083
-11.2198241256,-16.4289510909,23.3153220751
-11.4268096558,-16.5639397274,23.8112824529
-11.6305810104,-16.6788761722,24.3212014450
-11.8304497789,-16.7723395694,24.8439289679
-12.0256996815,-16.8429546387,25.3781593869
-12.2155897772,-16.8894100419,25.9224304770
-12.3993583546,-16.9104770717,26.4751254915
-12.5762273264,-16.9050298339,27.0344764782
-12.7454073327,-16.8720644736,27.5985717459
-12.9061033516,-16.8107200389,28.1653644912
-13.0575208937,-16.7202964956,28.7326861368
-13.1988726637,-16.6002737822,29.2982611061
-13.3293856802,-16.4503288024,29.8597250033
-13.4483087266,-16.2703495543,30.4146459406
-13.5549200258,-16.0604477930,30.9605477433
-13.6485350750,-15.8209684093,31.4949356813
-13.7285144223,-15.5524951410,32.0153237965
-13.7942713345,-15.2558529627,32.5192634618
-13.8452791993,-14.9321063662,33.0043727732
-13.8810784057,-14.5825533049,33.4683656415
-13.9012827048,-14.2087152076,33.9090804388
-13.9055848609,-13.8123227199,34.3245074459
-13.8937613613,-13.3952975141,34.7128139024
-13.8656762237,-12.9597306362,35.0723666915
-13.8212837477,-12.5078574990,35.4017519308
-13.7606300655,-12.0420304372,35.6997905147
-13.6838535630,-11.5646893176,35.9655498459
-13.5911841003,-11.0783305820,36.1983513112
-13.4829410066,-10.5854760358,36.3977730708
-13.3595299687,-10.0886417873,36.5636486328
-13.2214388060,-9.5903077267,36.6960610892
-13.0692322532,-9.0928889259,36.7953332522
-12.9035458983,-8.5987091358,36.8620143363
-12.7250793057,-8.1099766095,36.8968632508
-12.5345885615,-7.6287633316,36.9008293347
-12.3328783956,-7.1569875252,36.8750312107
-12.1207939061,-6.6963994818,36.8207338260
-11.8992121831,-6.2485712448,36.7393248407
-11.6690339632,-5.8148897365,36.6322909002
-11.4311753107,-5.3965532909,36.5011937575
-11.1865596173,-4.9945715261,36.3476473898
-10.9361099960,-4.6097679951,36.1732963805
-10.6807420421,-4.2427856342,35.9797954274
-10.4213572541,-3.8940941774,35.7687911166
-10.1588369061,-3.5639998316,35.5419050699
-9.8940366819,-3.2526561039,35.3007196501
-9.6277819142,-2.9600759005,35.0467655532
-9.3608635137,-2.6861443313,34.7815115824
-9.0940345687,-2.4306319447,34.5063564701
-8.8280076002,-2.1932081269,34.2226226614
-8.5634524485,-1.9734543217,33.9315519083
-8.3009947537,-1.7708769431,33.6343025303
-8.0412149930,-1.5849197578,33.3319481609
-7.7846480292,-1.4149756070,33.0254778026
-7.5317831213,-1.2603973559,32.7157970006
-7.2830643474,-1.1205080003,32.4037299563
-7.0388913868,-0.9946098854,32.0900223958
-6.7996206302,-0.8819930292,31.7753450981
-6.5655665262,-0.7819425198,31.4602977763
-6.3370031740,-0.6937450508,31.1454133778
-6.1141660851,-0.6166945918,30.8311625556
-5.8972540729,-0.5500972569,30.5179582172
-5.6864312551,-0.4932754187,30.2061601200
-5.4818291225,-0.4455711152,29.8960794017
-5.2835486466,-0.4063488176,29.5879829878
-5.0916623966,-0.3749976296,29.2820978268
-4.9062166566,-0.3509329505,28.9786149450
-4.7272335134,-0.3335976798,28.6776932641
-4.5547128998,-0.3224630162,28.3794631774
-4.3886345809,-0.3170289096,28.0840298724
-4.2289600775,-0.3168241949,27.7914764030
-4.0756345178,-0.3214064424,27.5018665024
-3.9285883892,-0.3303616671,27.2152471435
-3.7877392233,-0.3433037718,26.9316508611
-3.6529931886,-0.3598738688,26.6510978489
-3.5242465856,-0.3797394834,26.3735978334
-3.4013872488,-0.4025936745,26.0991517394
-3.2842958649,-0.4281540631,25.8277531760
-3.1728471940,-0.4561618293,25.5593897380
-3.0669112063,-0.4863806647,25.2940441531
-2.9663541315,-0.5185957061,25.0316952810
-2.8710394247,-0.5526124697,24.7723189808
-2.7808286542,-0.5882557813,24.5158888600
-2.6955823113,-0.6253687254,24.2623769167
-2.6151605477,-0.6638116173,24.0117540893
-2.5394238446,-0.7034609938,23.7639907202
-2.4682336186,-0.7442086347,23.5190569474
-2.4014527606,-0.7859606334,23.2769230338
-2.3389461241,-0.8286364879,23.0375596382
-2.2805809546,-0.8721682445,22.8009380410
-2.2262272734,-0.9164996727,22.5670303270
-2.1757582118,-0.9615854902,22.3358095349
-2.1290503039,-1.0073906249,22.1072497765
-2.0859837403,-1.0538895214,21.8813263329
-2.0464425840,-1.1010654887,21.6580157290
-2.0103149547,-1.1489100902,21.4372957940
-1.9774931818,-1.1974225723,21.2191457072
-1.9478739300,-1.2466093350,21.0035460358
-1.9213582995,-1.2964834381,20.7904787639
-1.8978519049,-1.3470641464,20.5799273178
-1.8772649324,-1.3983765087,20.3718765876
-1.8595121800,-1.4504509736,20.1663129490
-1.8445130814,-1.5033230327,19.9632242805
-1.8321917153,-1.5570328990,19.7625999857
-1.8224768025,-1.6116252200,19.5644310248
-1.8153016923,-1.6671488062,19.3687099330
-1.8106043394,-1.7236563941,19.1754308549
-1.8083272742,-1.7812044397,18.9845895890
-1.8084175636,-1.8398529221,18.7961836206
-1.8108267689,-1.8996651787,18.6102121734
-1.8155108988,-1.9607077627,18.4266762712
-1.8224303573,-2.0230503114,18.2455787922
-1.8315498908,-2.0867654399,18.0669245433
-1.8428385331,-2.1519286500,17.8907203420
-1.8562695478,-2.2186182519,17.7169750975
-1.8718203720,-2.2869153022,17.5456999111
-1.8894725598,-2.3569035546,17.3769081828
-1.9092117248,-2.4286694212,17.2106157241
-1.9310274852,-2.5023019447,17.0468408865
-1.9549134098,-2.5778927798,16.8856046998
-1.9808669640,-2.6555361822,16.7269310185
-2.0088894604,-2.7353290035,16.5708466849
-2.0389860090,-2.8173706922,16.4173817033
-2.0711654699,-2.9017632991,16.2665694253
-2.1054404092,-2.9886114831,16.1184467529
-2.1418270558,-3.0780225205,15.9730543541
-2.1803452602,-3.1701063143,15.8304368939
-2.2210184562,-3.2649753988,15.6906432830
-2.2638736232,-3.3627449439,15.5537269425
-2.3089412508,-3.4635327532,15.4197460870
-2.3562553042,-3.5674592555,15.2887640264
-2.4058531902,-3.6746474888,15.1608494871
-2.4577757246,-3.7852230690,15.0360769551
-2.5120670987,-3.8993141525,14.9145270392
-2.5687748456,-4.0170513774,14.7962868581
-2.6279498041,-4.1385677894,14.6814504495
-2.6896460837,-4.2639987490,14.5701192050
-2.7539210221,-4.3934818070,14.4624023291
-2.8208351447,-4.5271565647,14.3584173250
-2.8904521140,-4.6651644908,14.2582905065
-2.9628386771,-4.8076487117,14.1621575374
-3.0380646057,-4.9547537624,14.0701639993
-3.1162026241,-5.1066252838,13.9824659855
-3.1973283345,-5.2634096896,13.8992307270
-3.2815201220,-5.4252537550,13.8206372401
-3.3688590549,-5.5923041678,13.7468770090
-3.4594287625,-5.7647069935,13.6781546866
-3.5533152992,-5.9426070758,13.6146888251
-3.6506069968,-6.1261473793,13.5567126452
-3.7513942736,-6.3154681810,13.5044747845
-3.8557694319,-6.5107062041,13.4582400942
-3.9638264409,-6.7119936818,13.4182904745
-4.0756606550,-6.9194572126,13.3849256404
-4.1913685203,-7.1332165519,13.3584639517
-4.3110472530,-7.3533832895,13.3392432659
-4.4347944340,-7.5800592803,13.3276216499
-4.5627075926,-7.8133349970,13.3239781870
-4.6948837406,-8.0532877171,13.3287137642
-4.8314188066,-8.2999794352,13.3422516168
-4.9724070531,-8.5534546627,13.3650380132
-5.1179404216,-8.8137380107,13.3975428377
-5.2681077592,-9.0808314957,13.4402597973
-5.4229940191,-9.3547116670,13.4937068241
-5.5826793634,-9.6353264808,13.5584262420
-5.7472381341,-9.9225919382,13.6349843846
-5.9167377785,-10.2163884295,13.7239714751
-6.0912376522,-10.5165568366,13.8260010661
-6.2707876880,-10.8228945108,13.9417087309
-6.4554269824,-11.1351507626,14.0717510703
-6.6451822477,-11.4530222098,14.2168040186
-6.8400661403,-11.7761481821,14.3775602309
-7.0400754524,-12.1041055359,14.5547265053
-7.2451891976,-12.4364035352,14.7490204194
-7.4553665541,-12.7724785425,14.9611663162
-7.6705446617,-13.1116885993,15.1918905058
-7.8906363457,-13.4533084911,15.4419153866
-8.1155276418,-13.7965241464,15.7119531511
-8.3450753326,-14.1404280084,16.0026983314
-8.5791043025,-14.4840142645,16.3148193481
-8.8174048278,-14.8261745914,16.6489490279
-9.0597299295,-15.1656951225,17.0056740738
-9.3057924909,-15.5012530979,17.3855232847
-9.5552626690,-15.8314158021,17.7889550815
-9.8077652158,-16.1546400919,18.2163436692
-10.0628769115,-16.4692732580,18.6679643247
-10.3201241612,-16.7735556860,19.1439776423
-10.5789809510,-17.0656259005,19.6444135265
-10.8388669908,-17.3435274512,20.1691541719
-11.0991463097,-17.6052181732,20.7179172085
-11.3591262818,-17.8485822736,21.2902384864
-11.6180572797,-18.0714452057,21.8854557681
-11.8751329314,-18.2715916575,22.5026927817
-12.1294911505,-18.4467862977,23.1408451293
-12.3802159979,-18.5947980159,23.7985676359
-12.6263404785,-18.7134266692,24.4742644901
-12.8668503653,-18.8005331925,25.1660821886
-13.1006890310,-18.8540715604,25.8719063049
-13.3267634816,-18.8721234946,26.5893624812
-13.5439514691,-18.8529342147,27.3158220566
-13.7511097368,-18.7949484966,28.0484132917
-13.9470834363,-18.6968480310,28.7840377156
-14.1307165985,-18.5575870762,29.5193927754
-14.3008634775,-18.3764253537,30.2510002693
-14.4564007838,-18.1529591326,30.9752404550
-14.5962405354,-17.8871475337,31.6883917998
-14.7193432962,-17.5793333851,32.3866753595
